ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,Response
1052,,,Married,,0,1,16-02-13,24,656,38,37,,8,,7,7,0,,0
2802,1992,2n Cycle,,,0,0,,61,196,25,49,,,6,,2,0,0,0
6343,1959,Graduation,,79823,0,1,,6,835,73,43,1,,9,7,2,0,0,0
6507,1980,Graduation,Single,,1,0,04-10-13,16,,11,12,2,1,1,4,3,,0,0
7901,1971,Master,,34109,0,1,06-11-13,,,1,4,1,,,3,,,0,0
4865,1974,Master,Divorced,,1,1,31-08-13,2,229,7,,7,5,,8,7,0,,1
2686,1969,Basic,Together,22390,0,0,21-10-13,,0,1,5,1,1,0,2,7,0,,0
3107,1976,Graduation,Together,71322,0,1,02-05-14,31,121,24,42,1,4,1,7,2,0,,0
,1993,Graduation,Absurd,79244,0,0,19-12-12,58,471,102,245,1,4,,,1,1,0,1
,1949,Master,Together,49912,0,1,07-09-12,5,520,8,42,4,10,5,7,8,0,0,1
,1950,PhD,Married,48699,1,1,,,26,1,1,,,0,3,,0,0,0
7428,1975,Graduation,,,0,0,30-09-13,47,240,132,108,1,,7,8,,,0,0
975,1956,Graduation,,54252,1,1,28-05-13,25,178,,,5,4,1,5,,0,0,
1103,1976,,Married,81929,1,0,29-09-12,60,,55,185,2,4,4,10,6,0,,1
,1975,Graduation,Married,76068,,1,29-11-12,67,1115,12,76,1,2,3,4,6,0,1,0
1055,1976,Master,Married,53204,1,1,20-03-14,40,29,0,6,1,1,0,3,4,0,0,0
6544,1949,PhD,Together,67911,,,22-05-14,63,529,0,0,3,6,,11,3,0,,
1241,1984,2n Cycle,Married,,,0,17-09-12,1,13,3,16,,1,,3,9,0,0,1
2909,1974,PhD,Married,78128,0,1,19-02-14,89,934,24,36,2,8,4,,3,0,0,0
5802,1972,Basic,Married,14188,0,0,28-02-13,40,2,7,27,1,2,0,4,6,0,0,
1407,1986,Basic,Married,20425,,0,29-10-12,,,,17,2,2,0,,7,,0,0
6183,1962,,Married,58646,0,1,10-06-13,3,,1,22,1,2,1,,4,0,0,0
340,1970,Graduation,Divorced,72967,0,1,15-12-12,1,158,35,,2,7,2,8,5,0,0,1
5991,1949,Master,Married,,0,1,,24,173,2,47,3,5,,4,,0,0,0
,1961,Graduation,Single,82332,,0,17-09-12,89,,59,19,1,5,3,,2,0,0,1
9729,1955,Graduation,Widow,,1,1,02-06-13,,189,10,64,6,8,,7,7,0,0,0
1008,1981,PhD,Together,44953,0,0,21-12-12,31,728,17,124,1,7,3,13,6,0,,0
11091,1953,Graduation,Together,34587,,1,16-05-14,68,7,,2,2,1,0,,,0,0,0
3969,,Master,Together,43018,0,1,01-11-13,46,35,,,1,2,2,2,5,0,0,
1916,1954,Master,Married,45736,0,1,24-07-13,92,188,3,43,5,7,1,,7,0,0,0
9907,1969,Master,Together,66476,,1,04-12-13,80,742,28,57,2,6,8,10,4,0,0,0
87,1981,,Married,,1,0,26-08-13,16,0,7,17,,2,0,3,,0,0,0
8659,1952,PhD,Together,69805,0,1,,50,,71,20,2,6,,11,2,,0,
6262,1962,Master,Single,72217,,0,10-04-13,,,42,154,1,3,,,2,0,0,0
,1971,Graduation,Divorced,25818,1,0,18-10-12,51,,2,9,1,0,1,2,7,0,0,0
8832,1976,Master,Together,37509,1,0,12-09-12,24,37,,5,2,3,0,4,7,0,0,0
10067,1976,2n Cycle,,25176,1,1,10-08-13,79,4,0,5,1,1,0,2,7,0,0,0
,1980,Graduation,,43586,0,1,30-08-12,26,,,16,3,,0,,8,0,0,0
4915,1956,2n Cycle,Married,53230,0,1,03-08-12,86,176,72,229,4,5,2,12,5,0,0,
2115,1957,Graduation,Together,50116,1,1,20-06-14,68,54,0,2,,1,0,,5,0,0,0
2088,1972,,Together,84906,0,0,04-10-13,98,997,,76,1,5,6,12,2,0,1,0
2493,1966,,Married,61286,0,1,02-08-13,34,356,0,117,2,7,1,8,5,0,0,0
6292,1986,PhD,Married,82333,,0,30-03-13,60,1311,0,17,1,4,3,10,2,0,,1
1631,1965,PhD,Together,65220,0,0,03-09-12,3,890,,12,4,8,4,7,6,0,0,
10104,1974,Graduation,Together,33590,2,1,03-11-13,65,4,,2,1,1,0,2,7,,0,0
3006,,,Divorced,30992,1,0,,83,17,0,,1,1,0,3,,0,,0
3919,,Master,Single,72309,0,,11-03-13,64,960,0,0,1,5,6,8,3,1,,1
11181,,PhD,Married,156924,0,0,,85,2,,,0,0,0,0,0,0,0,0
642,1980,Basic,Married,16005,1,0,14-08-12,69,1,3,47,3,,1,2,8,0,0,0
4369,1957,Master,Absurd,65487,0,0,10-01-14,48,,67,163,3,3,5,6,2,0,0,0
10127,1965,Graduation,Married,58692,0,1,06-04-14,21,301,11,11,1,,2,,7,0,0,0
,,Graduation,Widow,40590,1,1,02-10-13,30,154,0,37,5,3,4,3,6,0,0,0
4973,1970,Graduation,Single,20587,1,0,11-05-14,39,2,3,,1,1,,2,7,,0,0
2948,1954,Master,,62637,0,1,01-03-14,76,104,12,5,1,2,,5,2,0,0,
2715,1966,Master,Divorced,,1,1,06-08-12,11,70,3,64,4,3,2,2,9,0,0,1
10432,,Graduation,Divorced,,1,0,30-01-14,26,2,,2,1,,0,3,8,0,0,0
,1971,Graduation,Married,35788,1,1,23-01-14,34,23,2,4,,2,0,,6,0,0,0
,1968,Graduation,Divorced,,1,1,,,43,,27,,2,1,4,5,0,,0
,1957,Graduation,Married,23539,0,,28-02-14,13,4,24,25,1,2,,4,6,0,0,0
5136,,,Single,65333,0,1,17-01-14,,654,,,,9,4,8,6,0,,0
9790,1957,,Single,78499,0,0,23-11-13,12,912,72,,1,11,3,4,4,0,0,1
1818,,PhD,Together,29732,1,0,25-03-14,23,,0,,1,2,0,2,9,0,0,0
1100,1960,Master,Together,41275,1,2,24-03-14,,,4,9,4,,1,3,,0,,0
7873,1973,PhD,Together,63516,1,,,30,,11,5,4,,1,7,5,0,0,0
10609,1962,PhD,Married,42769,0,1,12-10-13,15,71,,0,2,1,1,4,4,0,0,0
6950,1958,Master,Married,49572,1,1,15-12-13,25,,1,1,2,2,,3,7,,,0
7233,1972,Graduation,Married,69209,0,0,17-09-12,4,496,,128,2,5,3,,4,1,,
,1976,Graduation,Married,17148,1,0,28-01-14,80,9,9,16,4,3,1,3,8,0,0,0
7699,1969,Graduation,Widow,40590,1,1,02-10-13,30,154,0,37,,3,4,3,6,0,0,
2711,1976,Master,Together,30560,1,0,27-06-13,6,,1,7,1,1,0,3,7,0,0,0
,1983,2n Cycle,Married,32146,1,0,12-05-14,16,26,3,3,2,2,0,4,6,,0,0
8726,1964,2n Cycle,Divorced,41713,1,1,29-04-14,,77,8,,5,,1,4,6,0,0,0
1515,1975,Master,Together,34176,0,1,22-01-14,9,,2,2,1,1,,3,3,0,0,0
5186,1955,PhD,Married,58482,0,1,12-03-14,59,576,7,7,2,7,4,9,6,,0,0
10157,1965,Graduation,Single,,0,1,25-01-14,78,89,15,5,1,4,1,6,,0,0,0
5667,1964,PhD,Married,60896,0,1,,90,1013,30,153,3,9,10,4,6,0,,1
902,1980,Graduation,Together,62994,1,0,04-03-14,74,224,,12,,6,2,4,6,0,0,0
977,1957,Graduation,Together,47320,0,,01-08-13,10,200,19,19,6,5,1,8,6,0,0,0
7313,1949,,Widow,74859,0,,03-06-13,63,570,73,73,1,6,5,11,3,1,0,0
7600,,Basic,Single,15253,1,0,28-10-13,13,1,3,13,2,,0,3,7,0,0,
9706,1974,PhD,,31560,,0,24-06-13,98,,1,7,,,1,3,8,0,0,0
2429,1954,Graduation,Divorced,72071,0,1,14-02-13,,531,69,150,3,5,4,,,0,0,0
3520,1990,Master,Single,91172,0,0,27-03-13,94,162,28,56,0,4,3,7,3,1,1,
10394,1984,Graduation,Married,90000,0,0,23-12-13,91,675,144,241,1,4,8,5,1,1,0,
,1981,Graduation,Single,41967,,1,23-11-13,66,23,,,1,,0,3,4,0,0,0
9362,1965,Graduation,Single,,0,1,05-03-14,14,492,5,21,1,,,7,6,0,0,0
3968,1970,,Divorced,,0,,28-06-13,77,918,,129,1,11,3,12,7,0,1,1
4084,1975,,,60934,0,1,17-01-14,41,224,155,54,2,6,4,11,4,0,0,0
6721,1951,Graduation,,71965,0,1,29-07-13,,572,,248,3,6,,,,0,0,0
2829,1955,Graduation,Married,,0,1,10-03-14,25,626,0,28,2,9,,8,6,1,0,0
1772,1975,PhD,Married,79174,0,0,11-01-13,2,1074,37,129,1,5,6,7,2,1,0,1
1544,1967,Master,Divorced,81380,0,0,22-12-12,,741,68,103,1,4,2,10,2,0,0,0
492,1973,PhD,YOLO,48432,0,1,18-10-12,,,3,42,,7,1,6,8,0,0,0
4377,1971,Graduation,Married,52914,0,1,,32,254,10,227,2,7,3,3,7,0,0,0
4541,1955,,,38946,0,1,24-10-13,84,116,6,41,2,3,1,6,5,0,,
,1974,Graduation,Married,26067,1,0,04-11-13,49,,2,12,3,3,0,,8,0,0,0
,1972,PhD,Married,44325,0,,07-03-13,69,516,0,5,4,8,2,7,8,0,0,0
3266,1964,Graduation,,42523,0,,23-04-14,96,14,36,35,1,1,1,4,,,0,0
,1978,Basic,,26487,,,20-05-13,,2,8,23,3,,1,3,5,0,0,
8207,1957,,Married,53233,,1,18-03-14,18,28,0,0,1,1,0,3,4,0,,0
9723,1960,Graduation,Married,67716,0,1,10-01-13,8,530,142,56,,7,4,13,5,0,0,
2666,1972,Master,Married,76234,0,1,06-02-14,21,519,50,41,1,8,3,11,,0,0,0
5721,1956,PhD,Married,84117,0,0,11-05-14,,611,76,26,1,7,10,6,2,0,0,0
10652,1957,Master,Together,65487,0,0,10-01-14,48,240,,,3,,5,6,2,0,0,0
1646,1972,Basic,Married,25224,,0,16-03-14,36,4,9,8,2,1,1,3,,0,,0
,1983,Master,Single,89616,0,0,25-02-13,36,,47,15,1,7,5,12,,,0,1
2656,1971,,Divorced,40851,1,,21-02-13,63,23,1,24,1,1,1,,7,0,0,0
7990,1947,Graduation,Married,,0,0,02-08-12,2,9,,0,1,0,0,3,6,0,0,0
8722,1957,2n Cycle,Married,82347,0,0,06-11-12,38,556,,63,1,7,7,10,,1,,1
7118,1957,Graduation,Married,73803,0,1,01-08-12,61,833,80,,2,9,5,,6,0,0,1
2980,1952,Master,Single,8820,1,1,22-03-13,52,12,0,,4,3,0,3,8,0,,0
1839,1974,Graduation,Single,43322,0,0,21-04-14,25,56,7,18,1,,0,4,7,,0,0
10722,1973,,Together,,,1,21-08-13,63,,8,,2,6,,3,6,0,0,0
2632,1954,Graduation,Married,50501,1,1,18-06-13,,297,0,152,7,5,4,,6,0,0,1
9014,1975,Graduation,Married,37085,1,1,26-06-14,65,39,,3,4,3,0,,8,0,,0
7620,1990,Basic,Single,,,0,05-08-13,71,5,11,45,,2,2,,8,0,0,0
10968,1969,,Single,57731,0,,23-11-12,,266,,44,4,8,8,,6,0,0,
11133,1973,,,,0,1,18-10-12,3,322,3,42,5,,1,6,8,0,0,1
2736,,Graduation,,73807,0,1,02-01-13,88,366,124,54,2,5,,,2,0,0,0
1876,,Graduation,Married,18929,,0,16-02-13,15,,0,18,1,,0,4,6,0,0,0
5959,1968,Graduation,Single,35893,1,1,15-10-12,80,158,0,18,6,3,1,,8,0,0,0
1092,,Graduation,Married,61014,0,1,11-08-12,17,269,129,,4,9,3,4,7,0,0,0
4333,1954,Graduation,,32144,1,1,,,41,0,3,4,2,1,3,7,0,0,
3850,,Basic,Together,,,,07-12-12,52,3,3,15,1,1,0,3,6,0,,0
6168,1963,,Divorced,45146,1,1,15-07-13,,33,0,15,2,1,,2,4,,0,0
,,2n Cycle,,41769,0,1,13-02-13,31,302,29,27,6,8,1,7,8,0,0,0
10469,1981,,,,0,0,,42,,71,53,1,,2,9,2,0,0,
6983,1950,Master,Divorced,,1,1,,24,23,,0,2,2,0,3,,0,0,0
3661,1995,2n Cycle,Single,80617,0,0,12-10-12,42,594,51,32,,4,6,,,0,,0
,,Graduation,Married,5305,0,1,30-07-13,12,12,4,5,0,1,,0,13,0,0,0
692,1954,Graduation,Together,36807,1,1,20-12-12,88,4,2,5,1,,0,2,6,0,0,
736,1983,Graduation,Together,28427,1,0,21-03-13,67,18,3,6,2,2,0,3,8,0,0,0
9589,,,Widow,82032,0,0,05-04-14,54,332,,57,0,,,7,1,0,0,0
4838,1978,Graduation,Together,22775,1,0,,40,5,1,1,1,1,0,2,8,0,,0
,1985,,Together,40101,1,0,14-10-12,73,171,3,,4,6,1,6,7,0,0,0
6261,,,Married,,0,1,26-11-13,81,270,31,22,3,3,2,,4,0,0,0
,1982,Master,Single,75777,0,,04-07-13,12,712,26,80,1,3,6,11,1,0,0,1
10659,,,Together,7500,1,0,07-05-13,7,2,8,21,4,3,2,2,7,0,0,0
1448,1963,Master,Married,33562,1,2,25-06-14,33,,12,3,3,2,,4,4,0,0,0
4286,1970,PhD,,57642,0,1,,,580,,27,3,7,,6,4,0,0,0
4749,1968,Graduation,,58554,,1,26-09-12,55,368,24,88,6,8,2,6,7,0,0,0
4478,1979,Graduation,,63777,1,,24-03-13,,,5,53,8,11,1,6,8,0,0,0
4201,1962,Graduation,Single,57967,0,1,03-03-13,39,229,7,,,,2,8,5,0,0,0
8720,1978,2n Cycle,Together,,0,0,12-08-12,53,32,2,22,0,0,0,1,0,0,0,0
10084,1972,Graduation,Married,24434,2,0,18-05-14,9,3,2,17,2,2,,2,7,,0,0
7004,,Graduation,Single,11012,1,0,,82,24,3,23,,3,1,2,,0,,0
9817,1970,Master,Single,44802,,0,21-08-12,71,853,10,20,2,9,4,12,8,0,0,0
8080,1986,Graduation,,26816,0,0,17-08-12,50,5,1,3,,0,0,3,4,0,0,0
9432,1977,Graduation,Together,666666,1,0,02-06-13,23,9,14,12,4,3,1,,6,0,,
8372,1974,Graduation,Married,34421,,0,01-07-13,81,,3,9,1,1,0,2,7,0,0,0
10870,1967,Graduation,Married,61223,0,1,13-06-13,46,709,43,247,2,,3,4,,,0,
4001,1946,PhD,Together,,2,1,10-06-14,56,406,0,,7,,2,5,7,1,0,0
7270,1981,Graduation,Divorced,,0,,25-01-14,91,908,48,24,1,2,3,13,,0,,0
8235,1956,Master,,69245,0,1,,8,428,30,61,2,6,5,10,3,0,0,0
9405,1954,,Married,,1,,15-10-12,40,84,3,21,,3,1,4,7,0,0,1
